order_item_id,order_id,product_id,quantity,unit_price
9037,2992,56,4,304.73
9038,2992,53,2,313.49
9039,2992,21,2,337.13
9040,2992,142,1,127.35
9041,2992,103,2,408.02
9044,2994,14,5,305.25
9045,2995,147,2,294.42
9046,2996,58,3,449.0
9048,2996,32,3,385.75
9049,2997,62,2,145.22
9050,2997,84,3,283.77
9051,2998,73,3,465.69
9052,2998,105,1,92.42
9053,2998,139,1,168.47
9054,2999,145,3,130.39
9055,2999,37,1,369.28
9057,3000,53,5,313.49
9059,3001,14,3,305.25
9060,3001,13,3,351.94
9061,3001,20,2,84.67
9062,3001,120,5,264.37
9067,3004,86,2,38.44
9068,3004,10,1,281.25
9069,3005,82,5,254.07
9070,3005,73,1,465.69
9071,3005,77,4,47.99
9072,3005,140,1,40.34
9073,3006,138,4,393.93
9074,3006,10,1,281.25
9075,3006,40,5,56.1
9076,3007,41,4,291.42
9077,3007,34,2,71.27
9078,3007,10,5,281.25
9079,3007,137,1,120.24
9080,3007,107,3,53.99
9081,3008,14,1,305.25
9082,3008,48,4,26.36
9083,3009,137,5,120.24
9084,3009,100,3,276.54
9085,3009,56,5,304.73
9086,3009,96,3,376.33
9087,3009,13,1,351.94
9088,3010,147,1,294.42
9089,3010,26,5,404.81
9090,3010,44,5,253.41
9091,3010,83,1,438.68
9092,3010,114,1,425.21
9093,3011,113,1,322.09
9094,3011,150,2,34.59
9095,3011,147,1,294.42
9096,3012,55,2,105.16
9097,3012,79,3,277.05
9098,3012,42,5,260.75
9099,3013,119,1,52.3
9100,3014,95,2,247.95
9101,3014,90,3,95.48
9102,3014,136,5,97.04
9103,3014,99,5,192.82
9104,3014,56,2,304.73
9105,3015,61,1,215.62
9106,3015,48,3,26.36
9107,3016,26,3,404.81
9108,3017,124,1,276.53
9109,3017,117,3,209.92
9110,3017,82,1,254.07
9111,3018,69,4,392.64
9112,3018,147,4,294.42
9113,3018,76,1,309.52
9114,3019,26,2,404.81
9115,3019,106,5,393.74
9116,3019,120,2,264.37
9117,3019,113,5,322.09
9118,3020,68,3,369.21
9119,3021,86,2,38.44
9120,3022,114,3,425.21
9121,3023,147,2,294.42
9122,3023,22,1,324.11
9123,3023,125,3,317.37
9124,3023,43,3,409.53
9125,3023,31,3,446.59
9126,3024,32,2,385.75
9127,3024,99,5,192.82
9128,3024,23,1,364.17
9129,3024,119,4,52.3
9130,3025,31,1,446.59
9131,3025,70,4,401.42
9135,3027,18,5,7.49
9136,3027,1,5,61.79
9137,3027,21,2,337.13
9138,3027,96,2,376.33
9139,3028,141,1,414.98
9140,3028,68,3,369.21
9142,3028,8,5,325.05
9143,3029,67,5,281.75
9144,3029,124,4,276.53
9145,3029,113,5,322.09
9146,3030,33,2,328.68
9147,3030,72,3,48.63
9148,3030,110,4,290.54
9149,3030,118,2,470.52
9150,3030,144,1,468.43
9152,3031,6,5,315.33
9153,3031,72,5,48.63
9154,3031,27,1,357.54
9155,3032,150,3,34.59
9156,3032,134,3,95.29
9157,3033,115,2,328.24
9158,3033,105,3,92.42
9159,3034,132,2,44.21
9160,3034,97,3,253.73
9161,3035,106,4,393.74
9163,3035,126,3,454.92
9164,3035,122,4,224.36
9165,3036,125,5,317.37
9167,3036,28,5,439.55
9168,3036,83,1,438.68
9169,3036,122,3,224.36
9171,3037,134,5,95.29
9172,3037,5,1,163.55
9177,3039,134,5,95.29
9178,3039,4,2,259.58
9179,3040,85,1,342.39
9180,3040,23,4,364.17
9181,3040,126,4,454.92
9182,3041,105,5,92.42
9184,3042,120,3,264.37
9185,3042,25,4,167.53
9186,3043,92,4,418.99
9187,3043,69,1,392.64
9188,3043,136,4,97.04
9189,3043,144,1,468.43
9190,3044,10,4,281.25
9191,3044,110,3,290.54
9193,3044,25,4,167.53
9194,3045,132,3,44.21
9195,3045,138,4,393.93
9196,3045,115,4,328.24
9197,3045,51,5,473.89
9198,3046,123,4,333.46
9199,3046,88,5,127.89
9200,3046,17,5,478.91
9201,3046,13,5,351.94
9202,3046,43,4,409.53
9204,3047,19,3,108.98
9205,3047,125,1,317.37
9207,3048,17,3,478.91
9208,3048,16,5,480.27
9209,3048,121,5,329.14
9210,3049,77,1,47.99
9212,3049,147,5,294.42
9213,3049,83,2,438.68
9214,3049,52,1,89.43
9216,3050,35,5,333.03
9217,3050,20,5,84.67
9218,3050,80,2,481.83
9219,3050,97,5,253.73
9222,3052,114,2,425.21
9223,3052,139,2,168.47
9224,3052,94,3,424.77
9225,3053,77,3,47.99
9226,3054,41,5,291.42
9227,3054,64,5,207.38
9228,3055,48,2,26.36
9229,3055,88,2,127.89
9230,3055,86,5,38.44
9231,3055,86,4,38.44
9232,3055,73,1,465.69
9233,3056,82,5,254.07
9234,3057,126,4,454.92
9235,3058,94,2,424.77
9236,3059,122,2,224.36
9237,3060,74,2,473.13
9238,3060,48,1,26.36
9239,3060,94,3,424.77
9240,3061,88,2,127.89
9241,3061,22,2,324.11
9242,3062,28,3,439.55
9243,3063,44,3,253.41
9244,3063,60,4,395.83
9245,3064,1,5,61.79
9246,3064,6,4,315.33
9247,3064,92,1,418.99
9248,3065,65,4,428.21
9249,3066,103,3,408.02
9250,3066,138,1,393.93
9251,3066,116,2,391.58
9252,3066,23,3,364.17
9253,3066,2,1,479.65
9254,3067,15,1,239.62
9255,3067,28,2,439.55
9256,3067,29,5,92.01
9257,3067,121,5,329.14
9258,3067,60,1,395.83
9259,3068,92,1,418.99
9260,3068,22,5,324.11
9261,3068,10,2,281.25
9262,3069,129,2,153.31
9263,3069,16,4,480.27
9264,3069,15,2,239.62
9265,3069,133,1,145.92
9266,3069,130,3,276.37
9267,3070,125,3,317.37
9269,3070,40,4,56.1
9270,3070,27,5,357.54
9272,3071,40,5,56.1
9276,3073,49,4,445.94
9277,3073,130,1,276.37
9278,3074,149,2,50.24
9279,3074,132,3,44.21
9280,3074,34,1,71.27
9281,3074,12,2,269.74
9282,3075,144,1,468.43
9283,3075,52,2,89.43
9284,3075,143,2,262.96
9285,3076,143,3,262.96
9286,3076,109,4,175.35
9287,3076,87,3,401.08
9288,3076,143,3,262.96
9289,3076,30,2,446.19
9293,3077,94,3,424.77
9294,3078,80,4,481.83
9295,3079,89,3,279.5
9296,3079,28,2,439.55
9297,3079,129,1,153.31
9298,3079,83,1,438.68
9299,3079,19,5,108.98
9300,3080,143,2,262.96
9301,3080,115,1,328.24
9302,3081,126,2,454.92
9303,3082,10,1,281.25
9304,3082,94,5,424.77
9306,3082,97,2,253.73
9307,3082,106,3,393.74
9308,3083,64,4,207.38
9310,3085,105,3,92.42
9311,3086,142,3,127.35
9312,3086,36,4,379.82
9313,3086,89,1,279.5
9314,3086,86,4,38.44
9315,3087,125,1,317.37
9316,3087,78,5,295.11
9317,3087,126,2,454.92
9318,3087,67,5,281.75
9319,3087,39,4,197.11
9320,3088,66,4,378.71
9321,3089,23,5,364.17
9322,3090,137,2,120.24
9323,3091,19,5,108.98
9324,3091,94,1,424.77
9326,3092,105,1,92.42
9327,3092,43,5,409.53
9328,3092,40,3,56.1
9329,3092,87,1,401.08
9330,3093,140,3,40.34
9331,3093,28,2,439.55
9332,3093,113,3,322.09
9334,3095,23,4,364.17
9335,3095,100,2,276.54
9336,3095,28,2,439.55
9338,3097,56,1,304.73
9339,3097,5,5,163.55
9340,3097,129,4,153.31
9341,3097,129,2,153.31
9342,3097,77,1,47.99
9344,3098,16,2,480.27
9345,3098,130,5,276.37
9346,3098,97,2,253.73
9347,3098,104,2,102.05
9348,3099,121,4,329.14
9349,3099,2,5,479.65
9350,3099,113,2,322.09
9352,3099,27,3,357.54
9353,3100,88,4,127.89
9354,3100,77,2,47.99
9355,3100,66,3,378.71
9356,3100,97,2,253.73
9357,3101,47,2,242.12
9358,3101,116,4,391.58
9359,3102,68,1,369.21
9360,3102,31,3,446.59
9361,3102,145,2,130.39
9362,3103,83,1,438.68
9363,3103,14,3,305.25
9364,3104,136,4,97.04
9365,3104,93,5,339.53
9366,3105,7,4,418.65
9367,3105,140,1,40.34
9368,3105,86,5,38.44
9369,3106,137,5,120.24
9370,3107,142,4,127.35
9371,3107,62,5,145.22
9372,3107,10,4,281.25
9373,3107,40,2,56.1
9374,3108,120,1,264.37
9375,3108,21,2,337.13
9376,3109,53,1,313.49
9378,3110,27,2,357.54
9379,3111,62,2,145.22
9380,3111,42,1,260.75
9381,3111,149,3,50.24
9383,3112,114,5,425.21
9388,3114,46,2,332.25
9389,3114,16,4,480.27
9390,3114,36,2,379.82
9391,3114,64,2,207.38
9392,3114,35,5,333.03
9393,3115,1,1,61.79
9394,3115,70,5,401.42
9395,3116,28,4,439.55
9396,3116,131,5,85.82
9397,3116,130,5,276.37
9398,3116,76,3,309.52
9402,3118,118,1,470.52
9403,3118,57,2,51.13
9404,3118,96,3,376.33
9405,3118,12,3,269.74
9406,3118,65,5,428.21
9407,3119,52,5,89.43
9408,3119,55,4,105.16
9409,3119,14,4,305.25
9410,3119,33,4,328.68
9411,3120,112,2,193.63
9412,3120,124,5,276.53
9413,3120,140,2,40.34
9414,3120,39,1,197.11
9415,3120,133,3,145.92
9416,3121,139,2,168.47
9417,3121,101,4,96.04
9418,3121,72,3,48.63
9419,3122,38,5,119.72
9426,3124,28,1,439.55
9427,3125,131,5,85.82
9428,3125,24,1,54.52
9429,3125,92,4,418.99
9430,3126,31,2,446.59
9431,3126,29,5,92.01
9432,3127,141,1,414.98
9433,3128,111,1,180.78
9434,3128,69,1,392.64
9435,3128,4,4,259.58
9436,3128,23,5,364.17
9437,3129,10,2,281.25
9438,3129,56,3,304.73
9439,3129,100,5,276.54
9440,3129,88,4,127.89
9441,3130,129,2,153.31
9442,3130,13,2,351.94
9443,3131,62,2,145.22
9444,3131,123,5,333.46
9445,3131,89,5,279.5
9446,3131,77,3,47.99
9447,3132,58,4,449.0
9448,3132,42,5,260.75
9449,3132,109,4,175.35
9450,3133,137,2,120.24
9451,3133,70,3,401.42
9453,3133,84,3,283.77
9455,3134,24,5,54.52
9456,3134,42,5,260.75
9457,3135,89,4,279.5
9458,3136,10,1,281.25
9459,3137,45,1,109.7
9460,3138,135,2,351.73
9461,3138,78,4,295.11
9462,3139,104,3,102.05
9463,3139,100,4,276.54
9464,3140,78,1,295.11
9465,3140,2,5,479.65
9466,3140,125,4,317.37
9467,3141,132,3,44.21
9468,3141,64,3,207.38
9469,3141,47,1,242.12
9471,3141,25,3,167.53
9472,3142,36,3,379.82
9473,3142,147,4,294.42
9474,3142,12,4,269.74
9475,3142,82,2,254.07
9476,3143,141,1,414.98
9477,3143,1,3,61.79
9479,3143,122,2,224.36
9481,3144,41,4,291.42
9482,3144,88,3,127.89
9483,3144,74,5,473.13
9484,3145,75,5,426.03
9485,3145,143,2,262.96
9486,3145,103,4,408.02
9487,3145,73,1,465.69
9488,3145,142,3,127.35
9489,3146,40,5,56.1
9490,3146,12,4,269.74
9491,3146,105,2,92.42
9492,3147,18,1,7.49
9493,3147,29,3,92.01
9494,3147,22,3,324.11
9495,3148,97,1,253.73
9496,3148,111,4,180.78
9497,3148,135,4,351.73
9498,3148,32,4,385.75
9499,3149,13,2,351.94
9500,3149,87,5,401.08
9501,3149,83,1,438.68
9502,3149,108,5,227.68
9503,3149,17,2,478.91
9504,3150,20,1,84.67
9506,3151,68,2,369.21
9507,3151,67,2,281.75
9508,3151,86,2,38.44
9509,3151,46,3,332.25
9510,3152,106,2,393.74
9511,3152,1,4,61.79
9512,3152,22,2,324.11
9514,3153,69,4,392.64
9515,3154,73,4,465.69
9516,3154,142,3,127.35
9517,3155,114,4,425.21
9518,3155,53,3,313.49
9519,3155,31,5,446.59
9524,3157,95,2,247.95
9525,3157,1,5,61.79
9526,3157,117,4,209.92
9527,3157,134,1,95.29
9528,3158,25,1,167.53
9529,3158,85,1,342.39
9530,3159,118,1,470.52
9531,3160,97,4,253.73
9532,3160,26,3,404.81
9533,3160,104,5,102.05
9534,3161,122,4,224.36
9535,3161,108,3,227.68
9537,3161,62,1,145.22
9538,3162,11,3,228.31
9539,3162,136,2,97.04
9540,3163,21,1,337.13
9541,3164,122,1,224.36
9542,3164,30,2,446.19
9543,3164,35,3,333.03
9544,3164,123,1,333.46
9545,3164,76,3,309.52
9547,3165,89,5,279.5
9548,3165,101,3,96.04
9549,3166,66,2,378.71
9550,3166,118,4,470.52
9551,3166,6,5,315.33
9552,3166,119,5,52.3
9553,3167,44,1,253.41
9554,3167,20,3,84.67
9556,3168,77,3,47.99
9557,3168,129,2,153.31
9558,3169,70,2,401.42
9559,3169,24,4,54.52
9560,3169,41,1,291.42
9561,3169,14,2,305.25
9562,3169,105,4,92.42
9563,3170,33,4,328.68
9564,3170,14,1,305.25
9565,3170,132,2,44.21
9566,3171,33,1,328.68
9567,3172,139,3,168.47
9568,3173,71,3,482.46
9569,3173,18,5,7.49
9570,3173,132,3,44.21
9571,3173,85,4,342.39
9572,3173,138,3,393.93
9573,3174,13,2,351.94
9574,3174,43,5,409.53
9575,3174,100,2,276.54
9576,3174,101,2,96.04
9577,3175,40,5,56.1
9578,3176,33,1,328.68
9579,3176,32,3,385.75
9580,3176,47,3,242.12
9581,3177,93,3,339.53
9582,3177,114,4,425.21
9583,3178,108,4,227.68
9584,3178,47,2,242.12
9585,3178,92,2,418.99
9586,3178,141,5,414.98
9587,3178,6,2,315.33
9589,3180,86,4,38.44
9590,3180,52,4,89.43
9591,3180,31,2,446.59
9592,3181,116,5,391.58
9593,3181,88,4,127.89
9594,3181,52,1,89.43
9595,3181,129,1,153.31
9596,3181,121,5,329.14
9597,3182,11,4,228.31
9598,3182,90,4,95.48
9599,3182,17,5,478.91
9600,3183,16,5,480.27
9601,3183,132,3,44.21
9602,3183,52,2,89.43
9603,3183,12,3,269.74
9604,3183,80,2,481.83
9605,3184,129,1,153.31
9606,3184,49,3,445.94
9607,3185,21,5,337.13
9608,3186,14,2,305.25
9609,3186,102,2,427.89
9610,3186,93,3,339.53
9611,3186,148,3,345.76
9612,3186,30,5,446.19
9613,3187,33,1,328.68
9614,3187,24,2,54.52
9615,3187,2,2,479.65
9616,3188,141,5,414.98
9617,3188,71,2,482.46
9618,3188,140,4,40.34
9619,3188,131,3,85.82
9620,3188,144,1,468.43
9623,3189,12,2,269.74
9624,3190,11,1,228.31
9625,3190,131,5,85.82
9626,3190,60,1,395.83
9627,3191,107,2,53.99
9628,3191,67,1,281.75
9629,3192,89,2,279.5
9630,3192,55,1,105.16
9631,3193,28,1,439.55
9632,3193,14,4,305.25
9633,3193,137,1,120.24
9635,3193,86,3,38.44
9636,3194,68,4,369.21
9637,3194,53,3,313.49
9638,3194,144,2,468.43
9639,3195,17,1,478.91
9640,3195,103,2,408.02
9642,3197,82,5,254.07
9643,3197,122,1,224.36
9644,3198,7,5,418.65
9645,3198,112,5,193.63
9646,3199,131,3,85.82
9647,3199,88,2,127.89
9648,3199,31,5,446.59
9654,3201,6,2,315.33
9655,3201,69,4,392.64
9656,3202,62,3,145.22
9657,3202,108,4,227.68
9659,3202,76,5,309.52
9660,3202,141,4,414.98
9661,3203,100,1,276.54
9662,3203,107,1,53.99
9663,3203,25,4,167.53
9664,3203,140,5,40.34
9665,3203,139,3,168.47
9666,3204,17,5,478.91
9667,3204,107,5,53.99
9668,3204,119,3,52.3
9669,3205,21,5,337.13
9670,3205,43,4,409.53
9671,3205,108,2,227.68
9672,3206,66,1,378.71
9673,3206,73,5,465.69
9674,3206,42,4,260.75
9675,3206,44,1,253.41
9676,3207,80,5,481.83
9678,3207,120,5,264.37
9679,3207,25,4,167.53
9680,3208,24,1,54.52
9681,3209,22,5,324.11
9682,3209,56,3,304.73
9684,3209,86,5,38.44
9685,3209,112,3,193.63
9686,3210,42,2,260.75
9687,3210,57,4,51.13
9688,3210,40,2,56.1
9689,3211,38,5,119.72
9690,3211,49,3,445.94
9691,3211,129,3,153.31
9693,3212,12,4,269.74
9694,3212,19,4,108.98
9695,3212,47,1,242.12
9696,3212,14,5,305.25
9697,3213,40,5,56.1
9699,3214,91,3,121.26
9700,3214,8,2,325.05
9701,3215,95,5,247.95
9702,3215,62,2,145.22
9703,3215,69,3,392.64
9704,3215,19,1,108.98
9705,3215,47,3,242.12
9706,3216,138,4,393.93
9707,3216,13,1,351.94
9708,3216,84,5,283.77
9709,3216,21,3,337.13
9710,3217,1,5,61.79
9712,3218,145,5,130.39
9713,3218,35,2,333.03
9715,3219,37,2,369.28
9716,3219,117,5,209.92
9717,3219,78,2,295.11
9718,3220,76,1,309.52
9719,3221,47,3,242.12
9720,3221,7,5,418.65
9721,3221,55,1,105.16
9722,3221,5,3,163.55
9723,3222,85,4,342.39
9724,3222,119,5,52.3
9725,3223,51,2,473.89
9726,3223,93,3,339.53
9727,3223,26,4,404.81
9728,3224,107,2,53.99
9729,3224,135,4,351.73
9730,3224,142,4,127.35
9731,3224,40,2,56.1
9732,3224,124,4,276.53
9733,3225,69,3,392.64
9734,3225,143,5,262.96
9735,3225,96,2,376.33
9736,3225,101,4,96.04
9737,3225,107,2,53.99
9743,3227,57,2,51.13
9744,3227,109,3,175.35
9745,3227,143,3,262.96
9746,3227,78,1,295.11
9747,3228,86,3,38.44
9748,3228,41,3,291.42
9749,3228,142,2,127.35
9750,3229,74,5,473.13
9751,3229,29,5,92.01
9752,3229,57,4,51.13
9757,3231,40,2,56.1
9758,3231,95,2,247.95
9759,3231,83,2,438.68
9760,3232,39,1,197.11
9761,3232,96,3,376.33
9762,3232,133,5,145.92
9764,3233,39,2,197.11
9765,3233,81,3,289.58
9766,3233,68,5,369.21
9767,3233,6,4,315.33
9768,3234,11,5,228.31
9770,3234,37,1,369.28
9771,3234,31,5,446.59
9772,3235,140,1,40.34
9773,3235,83,1,438.68
9774,3235,7,1,418.65
9775,3236,36,5,379.82
9776,3236,135,5,351.73
9777,3236,9,5,359.85
9778,3237,35,1,333.03
9779,3237,77,4,47.99
9781,3238,141,1,414.98
9782,3238,7,3,418.65
9783,3238,97,3,253.73
9784,3239,57,4,51.13
9785,3239,74,5,473.13
9786,3239,2,3,479.65
9787,3240,6,3,315.33
9788,3240,33,1,328.68
9790,3240,35,3,333.03
9791,3240,100,5,276.54
9792,3241,100,4,276.54
9793,3242,66,1,378.71
9794,3242,22,1,324.11
9795,3242,120,3,264.37
9796,3243,85,2,342.39
9797,3243,34,5,71.27
9798,3243,75,3,426.03
9799,3243,61,4,215.62
9801,3244,35,5,333.03
9802,3244,123,3,333.46
9804,3245,35,4,333.03
9805,3245,110,1,290.54
9806,3246,111,1,180.78
9807,3247,89,2,279.5
9808,3247,97,4,253.73
9809,3248,8,4,325.05
9810,3248,18,1,7.49
9811,3248,65,2,428.21
9812,3249,118,4,470.52
9813,3249,25,1,167.53
9814,3249,64,4,207.38
9815,3249,102,4,427.89
9816,3250,130,2,276.37
9817,3250,87,5,401.08
9818,3250,117,3,209.92
9819,3251,90,3,95.48
9821,3252,91,2,121.26
9822,3252,137,1,120.24
9824,3252,70,2,401.42
9825,3252,24,5,54.52
9826,3253,78,2,295.11
9827,3253,101,3,96.04
9828,3253,108,5,227.68
9829,3253,43,1,409.53
9830,3253,39,3,197.11
9831,3254,86,5,38.44
9832,3255,109,4,175.35
9833,3255,110,4,290.54
9834,3255,64,1,207.38
9835,3255,42,1,260.75
9836,3256,87,2,401.08
9837,3256,10,2,281.25
9843,3258,48,4,26.36
9844,3258,121,4,329.14
9845,3258,73,5,465.69
9847,3259,43,4,409.53
9848,3259,59,5,438.04
9849,3259,105,2,92.42
9850,3259,45,3,109.7
9851,3260,79,3,277.05
9852,3260,125,4,317.37
9853,3260,102,1,427.89
9854,3260,69,4,392.64
9855,3260,121,2,329.14
9856,3261,110,4,290.54
9857,3261,149,2,50.24
9858,3261,92,1,418.99
9859,3261,64,2,207.38
9860,3261,5,5,163.55
9861,3262,38,1,119.72
9862,3262,43,5,409.53
9863,3263,103,2,408.02
9864,3263,112,2,193.63
9865,3263,134,3,95.29
9866,3263,5,1,163.55
9867,3263,62,5,145.22
9868,3264,94,1,424.77
9869,3264,27,4,357.54
9871,3265,70,1,401.42
9872,3265,26,2,404.81
9873,3265,8,1,325.05
9874,3266,110,4,290.54
9875,3266,104,5,102.05
9876,3267,143,1,262.96
9879,3269,25,2,167.53
9880,3269,6,3,315.33
9882,3269,143,2,262.96
9883,3269,48,4,26.36
9884,3270,145,1,130.39
9885,3270,109,3,175.35
9886,3270,104,4,102.05
9887,3271,19,4,108.98
9888,3271,68,2,369.21
9889,3271,67,5,281.75
9890,3271,112,1,193.63
9891,3272,75,2,426.03
9892,3272,116,1,391.58
9893,3272,59,3,438.04
9894,3272,104,5,102.05
9895,3272,54,5,300.28
9896,3273,42,3,260.75
9897,3274,70,1,401.42
9899,3274,115,2,328.24
9900,3275,47,1,242.12
9901,3275,124,4,276.53
9902,3275,145,5,130.39
9903,3276,36,4,379.82
9904,3276,72,3,48.63
9906,3278,134,5,95.29
9907,3279,115,5,328.24
9908,3279,119,5,52.3
9910,3279,52,3,89.43
9911,3280,143,3,262.96
9912,3281,137,2,120.24
9913,3281,134,1,95.29
9914,3281,143,1,262.96
9916,3282,26,4,404.81
9917,3282,149,1,50.24
9918,3282,62,3,145.22
9919,3282,106,3,393.74
9920,3282,17,3,478.91
9921,3283,90,5,95.48
9922,3283,137,5,120.24
9923,3283,13,1,351.94
9925,3284,96,2,376.33
9926,3285,134,4,95.29
9927,3285,100,5,276.54
9928,3285,69,5,392.64
9929,3286,136,3,97.04
9930,3286,15,3,239.62
9931,3286,60,2,395.83
9932,3287,9,2,359.85
9933,3287,130,1,276.37
9934,3287,42,1,260.75
9935,3288,73,5,465.69
9936,3288,28,4,439.55
9937,3289,134,2,95.29
9938,3289,48,1,26.36
9939,3290,4,5,259.58
9940,3290,106,3,393.74
9941,3290,124,2,276.53
9942,3290,58,1,449.0
9943,3290,118,1,470.52
9944,3291,103,5,408.02
9945,3291,76,5,309.52
9947,3292,132,5,44.21
9948,3292,122,3,224.36
9949,3292,116,3,391.58
9951,3293,136,3,97.04
9952,3293,123,5,333.46
9953,3293,48,4,26.36
9954,3294,14,1,305.25
9955,3294,11,2,228.31
9957,3294,78,5,295.11
9958,3294,124,2,276.53
9959,3295,73,1,465.69
9960,3296,123,1,333.46
9961,3296,71,2,482.46
9962,3296,125,1,317.37
9963,3296,43,5,409.53
9964,3297,18,1,7.49
9965,3297,45,2,109.7
9967,3298,111,1,180.78
9968,3299,54,1,300.28
9969,3299,130,3,276.37
9970,3299,97,3,253.73
9971,3300,83,2,438.68
9972,3300,29,3,92.01
9973,3300,71,4,482.46
9974,3300,112,1,193.63
9975,3301,115,1,328.24
9976,3301,100,2,276.54
9977,3302,32,2,385.75
9978,3302,45,1,109.7
9979,3302,129,3,153.31
9980,3302,118,2,470.52
9981,3302,73,1,465.69
9982,3303,16,4,480.27
9983,3303,7,2,418.65
9984,3303,142,4,127.35
9987,3304,11,1,228.31
9988,3304,16,1,480.27
9989,3304,14,3,305.25
9990,3304,102,3,427.89
9991,3305,139,3,168.47
9992,3305,3,5,196.01
9993,3306,13,5,351.94
9994,3306,141,5,414.98
9995,3306,67,5,281.75
9996,3306,18,3,7.49
9997,3306,5,2,163.55
9998,3307,97,4,253.73
9999,3307,119,2,52.3
10000,3308,34,4,71.27
10001,3308,99,1,192.82
10002,3308,132,5,44.21
10003,3308,72,2,48.63
10004,3309,28,4,439.55
10005,3309,132,1,44.21
10006,3309,29,1,92.01
10008,3310,38,3,119.72
10009,3311,4,3,259.58
10010,3311,103,3,408.02
10011,3312,110,3,290.54
10012,3312,118,2,470.52
10013,3312,33,3,328.68
10014,3313,104,5,102.05
10015,3314,40,2,56.1
10016,3314,30,2,446.19
10017,3314,49,3,445.94
10018,3314,147,3,294.42
10025,3316,13,2,351.94
10026,3316,68,4,369.21
10027,3316,102,4,427.89
10029,3317,120,4,264.37
10030,3317,55,3,105.16
10031,3317,87,3,401.08
10032,3317,143,3,262.96
10033,3317,4,2,259.58
10034,3318,52,1,89.43
10035,3318,132,4,44.21
10036,3318,46,5,332.25
10038,3319,105,4,92.42
10039,3319,34,5,71.27
10040,3320,71,5,482.46
10041,3320,138,1,393.93
10042,3321,23,2,364.17
10044,3321,117,3,209.92
10045,3321,33,2,328.68
10047,3323,96,2,376.33
10048,3323,10,1,281.25
10049,3323,131,4,85.82
10050,3323,46,1,332.25
10052,3324,107,4,53.99
10053,3324,89,5,279.5
10054,3324,76,3,309.52
10055,3325,34,1,71.27
10056,3325,141,1,414.98
10057,3326,41,4,291.42
10059,3327,144,1,468.43
10060,3328,119,5,52.3
10063,3330,131,4,85.82
10064,3330,3,2,196.01
10065,3330,12,4,269.74
10066,3330,71,3,482.46
10067,3331,134,4,95.29
10068,3331,44,1,253.41
10069,3332,102,3,427.89
10070,3332,100,4,276.54
10071,3332,43,5,409.53
10072,3333,148,4,345.76
10073,3333,36,4,379.82
10074,3333,85,4,342.39
10075,3334,101,3,96.04
10076,3334,1,4,61.79
10077,3335,77,2,47.99
10078,3335,131,4,85.82
10079,3336,22,1,324.11
10080,3336,77,5,47.99
10081,3336,16,3,480.27
10082,3336,86,4,38.44
10083,3336,131,3,85.82
10084,3337,122,3,224.36
10085,3337,43,1,409.53
10086,3338,39,2,197.11
10087,3338,25,2,167.53
10089,3338,131,1,85.82
10090,3339,103,5,408.02
10091,3339,126,5,454.92
10092,3339,25,4,167.53
10093,3339,116,3,391.58
10094,3340,47,2,242.12
10095,3341,8,5,325.05
10096,3341,147,5,294.42
10097,3342,41,1,291.42
10098,3342,41,5,291.42
10099,3342,117,4,209.92
10100,3343,60,2,395.83
10101,3344,49,5,445.94
10102,3345,119,5,52.3
10103,3346,26,4,404.81
10104,3346,14,3,305.25
10106,3347,54,1,300.28
10107,3348,82,3,254.07
10108,3348,14,1,305.25
10109,3349,5,2,163.55
10110,3349,64,1,207.38
10111,3349,97,2,253.73
10112,3349,46,3,332.25
10113,3349,54,5,300.28
10114,3350,77,5,47.99
10115,3350,26,2,404.81
10116,3351,145,2,130.39
10117,3351,10,5,281.25
10118,3351,40,5,56.1
10119,3351,32,5,385.75
10120,3352,7,5,418.65
10121,3352,3,5,196.01
10122,3352,66,2,378.71
10123,3352,53,1,313.49
10124,3352,93,4,339.53
10125,3353,129,1,153.31
10126,3353,74,2,473.13
10127,3353,94,5,424.77
10128,3353,125,2,317.37
10129,3353,64,1,207.38
10130,3354,21,3,337.13
10131,3354,58,3,449.0
10132,3354,9,2,359.85
10133,3354,85,3,342.39
10134,3355,64,1,207.38
10135,3355,27,5,357.54
10136,3355,69,4,392.64
10137,3355,49,5,445.94
10138,3356,1,1,61.79
10141,3358,4,1,259.58
10142,3358,96,4,376.33
10143,3359,145,1,130.39
10144,3359,15,3,239.62
10145,3359,55,4,105.16
10147,3360,81,2,289.58
10148,3360,52,2,89.43
10149,3360,24,1,54.52
10150,3360,87,1,401.08
10151,3361,116,4,391.58
10152,3361,10,3,281.25
10153,3361,17,5,478.91
10154,3361,22,3,324.11
10160,3363,52,2,89.43
10162,3363,11,2,228.31
10163,3363,12,1,269.74
10164,3363,36,5,379.82
10166,3365,44,3,253.41
10167,3365,83,4,438.68
10168,3365,142,5,127.35
10169,3366,97,3,253.73
10171,3367,48,1,26.36
10172,3368,88,1,127.89
10173,3368,105,4,92.42
10174,3369,54,5,300.28
10175,3369,66,5,378.71
10176,3370,111,4,180.78
10177,3370,147,2,294.42
10179,3372,27,4,357.54
10180,3372,69,5,392.64
10181,3372,30,1,446.19
10182,3373,45,4,109.7
10183,3373,114,3,425.21
10184,3373,78,2,295.11
10185,3373,94,2,424.77
10186,3373,31,5,446.59
10187,3374,39,3,197.11
10188,3375,49,5,445.94
10189,3375,45,5,109.7
10190,3375,15,4,239.62
10191,3375,76,3,309.52
